Date,SSE PLC,Orsted,Iberdrola SA,E.ON SE,Siemens Gamesa Renewable Energy S.A.,Duke Energy,Endesa S.a.,Enel spA,Engie SA,General Electric Company,ABB ltd,Alliant Energy corp,China Longyuan power group corp,nextera energy inc,Siemens AG,RWE AG,SKF AB,Verbund AG,NextEra Energy partners LP,Koninklijke DSM N.V.,SP 500,portfolio,SP 500 values,portfolio values,portfolio values R,SP 500 values R
2015-11-23,-0.006802721,-0.018305802,0.017399267,-0.004854429,0.049398353,-0.02301013,-0.034987593,0.010214008,-0.019855594,-0.009784684,-0.005324814,-0.019646365,-0.021660661,-0.016333321,0.005529111,-0.048245232,-0.052933692,0.04789272,-0.030036163,-0.014416641,-0.001817597,-0.01,224.49,245.7807136,256.4668037,148.06
2015-11-16,0.025104603,0.031088133,0.025833725,0.034230982,0.028329534,0.033039318,-0.002475297,0.008832188,0.035514146,0.012549482,0.026790596,0.044281072,0.023602384,0.005874699,0.034824693,0.016554533,0.053055805,-0.067857143,0.044343728,0.014839586,0.016778582,0.02,224.9,248.2102499,262.780361,149.42
2015-11-09,-0.038873995,0.017064003,-0.015111796,-0.094721571,0.017224246,-0.012839433,0.000495295,-0.027207637,-0.008953442,0.012032056,-0.044908616,0.026320406,0.014389384,0.016086646,-0.008953315,-0.155060214,-0.061160225,0.092896175,0.005191794,-0.038581332,-0.01182241,-0.02,221.19,243.0055954,259.7423603,146.97
2015-11-02,-0.015181518,-0.020643894,-0.001847006,0.010015656,0.040317023,-0.051909892,-0.002962914,-0.001429933,0.015042306,0.034578202,0.014300847,-0.034395086,0.012735647,-0.037210285,0.026521948,0.078145161,0.054521359,-0.065304633,0.000253376,0.024814662,-0.010979595,0,223.84,246.7647049,259.3532915,146.55
2015-10-26,-0.039923954,-0.0110585,0.003552672,-0.029956511,0.026166902,-0.030783835,0.013006503,-0.007098912,-0.017549261,-0.019993233,0.015053763,-0.022200133,-0.017446721,-0.018171309,0.014395276,-0.038013964,-0.00660502,0.03590325,-0.016567041,0.000515092,0.016376807,-0.01,226.32,245.7771596,254.0095651,141.4
2015-10-19,0.014138817,-0.056199116,0.037999038,0.041969887,0.038560411,0.00203832,0.012921155,0.025728155,0.072301089,0.018288461,0.018619934,-0.005928886,-0.047012935,0.008682153,0.072734849,0.0270098,0.051388847,0.05,-0.020139155,0.060410749,0.017849265,0.02,222.68,247.8438669,248.3535776,137.67
2015-10-12,-0.000642261,0.029762656,0.009223301,0.040258826,-0.00620438,0.018405757,0.013350501,0.017786561,-0.001976936,0.032418952,-0.036919831,0.034059944,0.00599835,0.025828797,-0.023065381,0.017181295,-0.114391177,0.031941032,-0.008951228,-0.010699233,0.009180185,0,218.77,242.7044595,245.9978128,134.49
2015-10-05,0.021653543,0.026303006,0.030687125,0.135242825,0.026217228,0.004168983,0.033979349,0.019133938,0.081610834,0.102080878,0.060996083,0.0059963,0.019282762,0.02547193,0.078721188,0.176263108,0.050387615,0.024328859,0.019484549,0.092572913,0.015367577,0.05,216.78,241.8174062,241.1840962,132.01
2015-09-28,0.049586777,0.005484424,0.011300388,0.082210356,0.176729837,0.017677839,-0.006592827,0.009146341,-0.037722908,0.022070662,0.034742328,0.006726423,0.001766796,-0.000709867,-0.005006242,0.084349804,0.051630477,0.018803419,0.00172945,0.018153402,0.055635372,0.03,213.5,229.923651,243.4887268,135.6
2015-09-21,0.016806723,0.011090585,0.00152027,-0.04627263,-0.077267182,0.018142549,-0.027941555,0.013910355,-0.026052104,0.004838726,-0.049532196,0.021674009,0.027347568,0.013567684,-0.020782396,-0.112558481,-0.044776176,0,0.007843588,-0.036376274,-0.04301136,-0.02,202.25,223.8562852,240.0013558,133
2015-09-14,-0.013130615,0.008074559,0.022275945,-0.092922838,-0.021488261,0.016242318,0.029287492,-0.028042063,-0.019646365,-0.006012075,-0.033510638,0.027149321,0.008419793,0.015023474,-0.046620047,-0.10124495,-0.075030009,-0.029045643,0.015295146,-0.040782309,0.002295863,-0.02,211.34,227.3208474,240.6633806,134.46
2015-09-07,0.004163775,0.011687822,-0.014800953,-0.092284964,-0.001985703,0.001171989,0.020188424,0.021483376,0.015630196,0.039583353,0.025641026,0.012832264,-0.011698035,0.012999323,-0.003484321,-0.041185771,0.061146535,-0.069498069,0.00751406,-0.003984505,0.017757927,0,210.85,231.554919,244.150025,140.61
2015-08-31,-0.02039429,-0.03340622,-0.030193037,-0.078146369,-0.062546538,-0.057052079,0.00923662,-0.033613445,-0.072486062,-0.046104944,-0.051733057,-0.056228374,-0.007540455,-0.070712984,-0.027426351,-0.099580041,-0.036809816,0.020086648,0.01211646,-0.036472219,-0.025699408,-0.04,207.18,231.6114343,239.725063,138.11
2015-08-24,-0.012751678,-0.03198496,-0.005578343,-0.023251346,0.113137174,-0.056315995,-0.023348263,0.018117765,0,0.023180114,0.01790416,-0.048246336,-0.06627179,-0.048055348,0.003263826,-0.034034653,0.009913297,-0.04906367,-0.055169881,0.013839334,0.043113446,-0.01,212.64,240.9984009,239.7053396,136.64
2015-08-17,-0.031209363,-0.049407535,-0.033613445,-0.101310483,-0.172780254,0.00445201,-0.027103871,-0.060520095,-0.058652733,-0.05713185,-0.051448551,-0.016358956,-0.02950102,-0.019075569,-0.080431022,-0.118278266,-0.052260768,-0.039568345,-0.042225614,-0.092167256,-0.100147188,-0.06,203.85,244.1073101,241.9741012,138.54
2015-08-10,-0.002594034,0.042171519,-0.013143483,-0.034400109,-0.049837134,0.016234198,-0.005391476,-0.033363803,-0.038526019,0.011244662,-0.023414634,0.016798418,0.006989941,0.019065421,-0.0326717,-0.138642298,-0.026300693,-0.014184397,0.005866479,-0.028233499,9.49E-05,-0.02,226.54,258.7059988,233.8249403,136.61
2015-08-03,0.017821782,0.01633906,-0.005136986,0.004402094,0.001958225,0.012530315,0.017502665,0.0209986,0.02430649,-0.011877358,0.010848126,-0.012843375,0.060090249,0.017110305,0.019108477,0.008372387,0.036137387,0.012203877,0.030717148,0.007883099,0.003718071,0.01,226.52,262.9437668,231.4512176,129.18
2015-07-27,0.00731383,0.021405212,0.005478166,-0.009949822,-0.031299399,0.035290836,0.041632599,0.000466853,0.00662061,0.013592215,0.014,0.037968277,0.010884843,0.028549042,0.048911638,0.002322267,-0.015169143,-0.010301954,0.009769239,-0.004783773,0.014507472,0.01,225.68,259.2050889,230.6330361,130.5
2015-07-20,-0.066997519,0.015224126,-0.002342286,-0.020932543,-0.034198473,-0.025553894,0.040486976,-0.015625,-0.016421234,-0.054698998,-0.031476998,-0.020009988,0.021276571,-0.013217559,-0.025210084,-0.046163915,-0.023361858,-0.00177305,0.027220246,-0.036682028,-0.027282577,-0.02,222.45,256.4774317,226.3170005,119.81
2015-07-13,0.0075,-0.015472089,0.033570045,0.011482084,0.027934714,-0.010757026,0.007703281,0.029815428,0.023768116,0.036924276,0.002914036,0.006323881,-0.002741626,0.019775679,0.034760114,-0.006203722,-0.078256273,0.085450346,-0.003998001,0.032939832,0.013443257,0.01,228.69,260.7863725,215.1190926,112.65
2015-07-06,0.026957638,-0.041145063,0.032666667,0.014708777,0.086259802,0.025368813,0.029973613,0.026226323,0.031698626,-0.019044078,-0.010096154,0.018302017,-0.058896119,0.014168829,0.011010989,0.006647865,-0.000524966,-0.008396947,-0.024972531,-0.001710701,0.014754271,0.01,225.66,257.6503415,178.7324859,109.03
2015-06-29,-0.019509125,-0.031214901,-0.055415617,-0.029900205,0.050877822,0.021549296,-0.042487394,-0.055504587,-0.044025214,-0.01144334,-0.048925469,0.020228181,-0.003799776,0.015400244,-0.044619423,0.000100735,-0.03348557,-0.04379562,-0.019235377,-0.045363818,0.006328512,-0.02,222.38,255.6155979,188.9824459,106.29
2015-06-22,-0.011200996,-0.005915817,0.048877147,0.010121813,-0.037254226,-0.030054645,0.075015059,0.021555764,0.024604569,-0.005506617,-0.019722098,-0.021981738,-0.015404864,-0.022385143,0.019807281,0.015601821,0.037914756,0,-0.031586289,0.050714967,-0.030534716,0.01,220.98,261.1062598,177.756179,90.31
2015-06-15,0.008788449,0.139531831,-0.012876936,-0.026639057,0.109028309,0.009237557,-0.019282053,0.013295347,-0.005244755,-0.005476422,-0.02020202,0.017549932,-0.022795731,0.017331762,-0.008355718,-0.02162054,-0.033095724,-0.021428571,0.102282816,-0.014838467,0.013294429,0.01,227.94,259.7658584,189.7903036,104.46
2015-06-08,0,-0.033558636,0.003927344,-0.025125124,0.003454894,-0.004392588,0.007471608,0.001426534,-0.026935072,0.003664314,-0.001315789,-0.002916487,0.107670332,0.00475853,-0.015809822,-0.026409394,-0.03060223,-0.036476256,0.037443794,0.002825391,0.003021897,0,224.95,257.127855,189.9489695,99.65
2015-06-01,-0.043243243,0.225335129,-0.029383736,-0.031621791,-0.053759535,-0.038029843,-0.01732746,-0.047985514,-0.040272109,0.000733454,0.043956044,-0.049102773,0.003226156,-0.034883722,-0.001387831,-0.034620631,-0.015549062,-0.036472149,0.216481584,-0.016669754,-0.014605147,0,224.27,257.5257149,184.1583812,91.94
2015-05-25,-0.00060024,-0.16279954,-0.017784711,-0.043348536,0.004744526,-0.004207758,-0.049148336,0.002723559,-0.018691589,-0.014812185,0.007380074,0.001470348,-0.033044493,0.001075927,-0.023109072,-0.055155556,-0.003389816,0.006675567,-0.087665157,0.009536275,-0.00666697,-0.02,227.59,257.533142,172.0052614,91.47
2015-05-18,0.003010235,-0.160846529,0.034538412,0.021596669,0.006612785,-0.001313198,0.029318827,0.04854831,0.050490825,0.015034884,-0.023863125,0.003442623,-0.104963747,0.000881183,0.023858726,0.022494888,0.018746932,-0.017060367,-0.103947395,0.002624672,-0.000516194,-0.01,229.12,263.8679615,182.9609519,88.33
2015-05-11,0.008500304,0.031096541,0.017739816,-0.011927225,0.006284658,-0.012449747,0.006946454,-0.005679129,-0.037786721,-0.003289494,0.014618547,0.012280153,-0.049070753,0.009188815,-0.012328626,-0.05130416,0.001482228,-0.002617801,-0.169761862,0.053317536,0.011822824,-0.01,229.24,265.6049433,175.246759,97.89
2015-05-04,0.062580645,-0.102174763,0.01857119,-0.003436797,0.115004122,-0.010141207,-0.025937467,-0.002360718,0.017577589,0.001830834,-0.002278943,-0.012293067,-0.020233153,-0.006576325,-0.001235458,0.03734347,-0.007843167,-0.020512821,0.02405193,-0.006084396,-0.003359862,0,226.56,268.2168452,182.1601432,94.4
2015-04-27,-0.034267913,0.004230202,-0.020003279,-0.039476939,-0.020193861,-0.019015237,-0.051857739,-0.026206897,-0.056246809,0.019029787,0.011526049,-0.036633569,0.007767774,-0.030176182,-0.023642468,-0.018824872,-0.055992622,-0.015462291,-0.115038142,-0.019626708,0.002609494,-0.03,227.32,267.4699155,188.0605353,93.65
2015-04-20,0.029506094,0.054898308,0.01616128,0.009722345,0.039899202,0.027163368,0.000534902,0.020168856,-0.001294331,-0.016513712,-0.004132231,0.018986323,0.011987826,0.018419816,0.005884732,-0.061910839,0.043961382,-0.0096875,0.055375646,0.013850956,0.004384074,0.01,226.73,274.8935776,187.4946952,93.49
2015-04-13,-0.00128123,-0.013008256,-0.02263475,0.007767792,-0.056656101,-0.006808839,0.007273761,-0.030909091,0.002595484,-0.044195038,0.011142061,-0.015679411,0.0382575,-0.016682555,-0.041666667,-0.02559063,-0.091308177,0.02465578,-0.004990155,-0.034469768,0.003634846,-0.02,225.74,271.1920445,200.2422236,99.88
2015-04-06,0.035145889,0.01560387,0.019422311,0.039880983,0.059169115,0.011303105,0.028824721,0.020881671,0.041069983,0.143143622,0.002326664,0.003656017,-0.000306028,0.001431981,0.02533532,0.038748385,0.016964299,-0.016377953,0.004910165,0.031274281,0.006062618,0.03,224.92,275.5203072,194.7053682,93.53
2015-03-30,-0.025839793,0.022659543,-0.001822701,-0.020459293,0.015771526,0.026266667,0.006977393,0.017469311,-0.014118327,0.003217934,0.008446739,0.020603504,0.01490531,0.011686305,0.003489531,-0.002825211,0.008100824,-0.052238806,0.023305537,-0.007518797,-0.002016797,0,223.57,268.5067969,183.7500351,91.5
2015-03-23,-0.003861004,0.038674033,-0.027083669,-0.01550993,0.018229167,-0.021781662,-0.010767531,-0.026206897,-0.012105263,-0.021259811,-0.004670715,-0.03051277,0.028641429,-0.023115351,-0.00672417,-0.021545591,-0.001796986,0.05015674,0.033591171,0.009340339,-0.008333333,0,224.02,267.7293484,178.5893938,90.02
2015-03-16,0.062927497,0.001106173,0.04410032,0.048337395,-0.00475162,0.02761024,0.015988779,0.058909445,0.042238069,0.014377003,0.062003968,0.050561831,0.029485859,0.05347377,-0.02057226,0.039467568,0.017367472,-0.072404769,0.007346438,0.006857367,0.00680793,0.02,225.9,268.3775939,180.8746067,88.83
2015-03-09,-0.036255768,-0.002207461,0.000673741,-0.024193982,0.056113139,-0.004669157,0.019153859,0.004400978,-0.035194496,-0.014948875,-0.028433735,0.004481328,-0.005992547,0.019351612,0.038686278,-0.025530163,0.065757427,0.017455621,-0.002110441,0.00393391,0.00105587,0,224.38,262.0308076,188.229357,93.7
2015-03-02,-0.035600763,-0.000220757,-0.027836908,-0.02933822,0.035916824,-0.045703374,-0.032097399,-0.006799417,-0.049308176,-0.021931515,-0.029920524,-0.052672926,0.008682284,-0.046008158,-0.002913109,-0.030809754,-0.022380938,0.05625,0.004686955,0.018837675,-0.017123468,-0.02,224.14,261.3712207,180.490988,89.03
2015-02-23,0.030124427,-0.001432474,0.034033187,0.073298483,0.022716288,-0.002032779,0.070180634,0.041476985,0.069123185,0.030940103,-0.008344924,-0.015632286,-0.005573792,-0.020265152,0.015816327,0.070263113,0.004784689,0.006289308,0.002348982,0.036129568,0.003692997,0.02,228.04,265.4750428,169.4160893,80.3
2015-02-16,-0.026147959,0.010241545,0.010263428,0.001348384,0.059395801,-0.014153307,-0.006764706,0.012807377,-0.006944391,0.002385715,0.010777882,0.016359918,0.011832357,0.019108241,0.025963149,-0.007671767,0.016536935,0.017925736,0.008232819,-0.003620565,0.006816703,0.01,227.21,259.5794247,162.9778166,75.95
2015-02-09,-0.036855037,0.022305667,-0.024040067,0.019781065,0.022298995,-0.039345446,-0.013921114,0.001025641,-0.015255181,0.025693302,0.049680275,-0.033596809,0.005448054,-0.020604914,0.005484268,0.01715887,0.036290384,-0.006361323,0.017441147,0.040021517,0.025167345,0,225.67,257.5463973,151.4379251,73.27
2015-02-02,0.011808577,0.007683555,-0.022519582,-0.047573699,0.096544599,-0.046247418,-0.025162512,-0.02646031,-0.036248416,0.026370901,0.062173459,-0.041247661,0.01135727,-0.031490225,0.022055105,-0.058185805,0.014833729,-0.016885553,0.004842603,-0.015777213,0.013421192,-0.01,220.13,256.6142551,160.3316445,81.6
2015-01-26,0.078418231,-0.019122665,0.004590164,0.01252091,0.003687061,-0.017808837,0.007692308,0.007038713,0.011279211,-0.024101362,-0.033333333,-0.022649517,-0.008805183,-0.002192254,-0.079703759,0.030460251,0.044337624,0.030283505,0.004284414,0.049333333,-0.017181791,0,217.21,258.0351073,165.1301999,88.45
2015-01-19,-0.003340013,-0.012002678,0.090844063,0.03491101,0.099581908,0.01568403,0.040308119,0.07050592,0.057468094,0.037727885,-0.005025126,0.008620661,-0.0031111,0.011642987,0.056452794,0.018451442,0.077720209,-0.008306709,-0.009973656,0.019367992,0.018945553,0.03,221.01,257.0556121,167.9202849,84.76
2015-01-12,-0.061442006,-0.046215743,0.015066255,-0.001445471,0.032709669,0.028494054,0.045229371,0.073988439,0.012349123,-0.018310406,-0.009457442,0.044261004,-0.046812096,0.014816204,0.025772532,-0.017541656,0.051452785,0.029605263,-0.022304393,-0.054204606,-0.005033255,0,216.9,249.5985093,172.0346699,89.93
2015-01-05,-0.006849315,-0.007260897,-0.015546819,-0.058410884,0.013123012,0.010469958,0.004043421,-0.059782609,-0.056447439,-0.041101374,-0.046963947,0.002255669,-0.008713932,-0.000468685,-0.005240631,-0.067608713,0.004866198,0.001977587,-0.044037297,-0.069848545,0.004610316,-0.02,218,248.4060252,175.1229941,92.33
2014-12-29,-0.014119091,-0.001366173,-0.015308816,-0.032050097,-0.032324269,-0.02051043,-0.029580439,-0.029535865,-0.01730285,-0.027928679,-0.027675277,-0.024211327,-0.012953368,-0.02378988,-0.006563461,-0.026301786,-0.00963859,-0.003939593,-0.014050306,-0.021832359,-0.033537754,-0.02,217,254.1438986,178.4736644,89.75
2014-12-22,0.003078818,-0.010399334,0.013193083,0.008959943,-0.019617706,0.035727218,0.02888205,0.030434783,0.007950705,0.006245155,0.012610929,0.040934778,0.003535732,0.03230373,0.016808444,-0.000227998,0.017780465,-0.005550114,0.002648024,0.020489357,0.006024967,0.01,224.53,259.2112539,178.94968,92.34
2014-12-15,0.008069522,-0.00609815,0.018336964,0.011110808,0.043022036,0.001934938,0.052287582,0.016574586,0.029303061,0.029329045,0.033301158,0.032649841,-0.011208185,0.050193515,0.010359477,-0.029646018,0.050225389,-0.060717571,-0.010895684,-0.010433071,0.039897781,0.01,223.18,256.0643755,185.9387574,97.76
2014-12-08,-0.040500298,0.005194805,-0.067073171,-0.083241391,-0.107364477,0.024278459,-0.034700315,-0.085396665,-0.076998002,-0.043060359,-0.046918123,-0.005490165,-0.001232443,-0.020596561,-0.027645377,-0.08609941,-0.042540038,0.031962025,0.008878512,-0.055059524,-0.03436429,-0.04,214.62,252.8069673,191.8595171,98.15
2014-12-01,0.023780488,0.010074499,-0.007063572,0.083743202,0.050941307,-0.00210136,0.019620457,0.020103093,0.035579054,-0.018120028,-0.030330062,0.013997169,0.00588843,-0.013986014,-0.010169847,0.019794495,0.055989523,0.020342267,-0.004943216,0.016833743,0.004131056,0.01,222.26,262.7057532,187.2199678,98.14
2014-11-24,0.02950408,0.015560044,0.034266829,0.054184392,-0.028451883,0.014165726,0.065090785,0.02808691,0.052869341,-0.018525409,-0.014938489,0.010609195,0.014249801,0.006265703,0.019365595,0.070839773,-0.006468305,0.03164557,0.025231875,0.016730769,-0.007237287,0.02,221.34,258.9513008,191.4389286,95.76
2014-11-17,0.022464698,0.002885891,0.046795339,0.049965346,0.075884244,0.008342814,0.027816901,0.021656741,0.019225562,0.020030219,0.020170327,0.007123199,-0.002716771,0.018556662,0.058461538,0.028227637,0.010457556,-0.070588235,-0.003652815,0.009708738,0.014141019,0.02,222.96,253.6216659,193.3925968,101.95
2014-11-10,-0.007010835,0.011459438,-0.005072464,-0.042477195,-0.013700368,-0.036184211,-0.035326087,-0.033995816,-0.008590604,0.001893186,0.007223476,-0.01561753,0.014953823,-0.027499321,0.00318887,-0.049352518,0.007905118,0.00310559,0.008123037,0.03,0.001911947,-0.01,219.85,249.0049206,194.348863,101.29
2014-11-03,-0.018761726,0.017266029,-0.021450098,-0.022010085,0.008443137,-0.0008521,-0.052462182,-0.06044226,-0.037716352,0.02324684,0.009571559,0.013568083,0.010069663,0.045001038,-0.019810901,-0.017598417,0.027063599,0.03403982,0.019432505,0.00070049,0.010953026,0,219.43,251.354766,194.6176386,99.94
2014-10-27,0.041015625,0.013712408,0.027879009,0.042628702,0.08796103,0.023038605,-0.482942253,0.056593977,0.064924405,0.006630243,0.023798413,0.025679258,0.013462132,0.018910126,0.039907461,0.044206642,0.012328788,0.040427665,0.013540723,0.059815463,0.028599102,0.01,217.05,251.8925738,189.8295388,96.04
2014-10-20,0.005235602,-0.002779322,0.04195937,0.013711726,0.042664345,0.023842917,0.043229203,0.055342466,0.01906364,0.033037891,0.048434442,0.039435164,0.017115758,0.043607427,0.027698526,0.024729638,0.020979021,-0.003993344,0.020440802,0.045807453,0.030793489,0.03,211.02,249.7259709,188.7618942,99.72
2014-10-13,0.022757697,0.016613856,-0.026972104,-0.021260564,-0.049517241,0.020825198,-0.024885763,-0.052932019,-0.036206433,0.022661759,0.001960784,0.020383061,0.004213772,0.006621852,0.00441791,-0.049730507,0.025089606,-0.011513158,0.014598564,-0.050847458,0.01542073,-0.01,204.71,242.9292629,187.2168147,96.6
2014-10-06,-0.01321004,0.014329932,-0.024860386,-0.055203822,-0.112607099,0.022083278,-0.039668315,-0.053536346,-0.048830686,-0.044488211,-0.056865465,0.008148804,0.016341676,-0.006367484,-0.088276598,-0.060241778,-0.052309763,-0.042519685,0,-0.013295939,-0.045239132,-0.03,201.6,244.9343097,181.3397341,96.92
2014-09-29,-0.005256242,-0.015462698,-0.007864164,-0.030790148,-0.056146026,0.014713823,-0.013630564,-0.028162291,-0.004350102,-0.008973905,-0.046716615,0.020426609,0.00045102,0.008454623,-0.022464616,-0.061065314,-0.028382858,0.024193548,0.001624695,-0.01231148,-0.006327833,-0.01,211.16,253.1801064,189.3617753,102.33
2014-09-22,-0.000656599,-0.002364599,-0.003739316,-0.003302713,-0.038222222,-0.004033342,0.050362171,0.004796163,-0.01288199,-0.025104586,-0.013478261,-0.035228462,-0.012910362,-0.017868362,-0.025985468,0.008828045,-0.041745767,0.040268456,-0.024895382,-0.030727924,-0.008084364,-0.01,212.5,256.6670919,196.1380438,105.8
